nodeName	altName	nodeAttr[nodesPresent, ]
GS1_SS_21845_10487	NA	lavender
GS1_SS_21852_21710	NA	antiquewhite2
GS1_SS_21857_03804	NA	cornflowerblue
GS1_SS_21863_13454	NA	cornflowerblue
GS1_SS_21868_08982	NA	darkviolet
GS1_SS_21874_16070	NA	lightskyblue4
GS1_SS_21888_10104	NA	lightskyblue4
GS1_SS_21894_08404	NA	cornflowerblue
GS1_SS_21899_01687	NA	lavender
GS1_SS_21900_13670	NA	coral4
GS1_SS_21903_12693	NA	lavender
GS1_SS_21907_09265	NA	cornflowerblue
GS1_SS_21914_02660	NA	lightskyblue4
GS1_SS_21916_00589	NA	cornflowerblue
GS1_SS_21918_11218	NA	darkviolet
GS1_SS_21926_16660	NA	blue1
GS1_SS_21931_14057	NA	lavender
GS1_SS_21932_20723	NA	lightskyblue4
GS1_SS_21937_07599	NA	darkviolet
GS1_SS_21943_21624	NA	cornflowerblue
GS1_SS_21945_14304	NA	lavender
GS1_SS_21951_13434	NA	lavender
GS1_SS_21955_00402	NA	antiquewhite2
GS1_SS_21959_10588	NA	darkviolet
GS1_SS_21963_05396	NA	cornflowerblue
GS1_SS_21970_03671	NA	cornflowerblue
GS1_SS_21974_20657	NA	antiquewhite2
GS1_SS_21976_09695	NA	cornflowerblue
GS1_SS_21977_03836	NA	lightskyblue4
GS1_SS_21984_20307	NA	cornflowerblue
GS1_SS_21993_05031	NA	lavender
GS1_SS_22008_13962	NA	cornflowerblue
GS1_SS_22009_15894	NA	lavender
GS1_SS_22015_09572	NA	lightskyblue4
GS1_SS_22024_07517	NA	cornflowerblue
GS1_SS_22027_04401	NA	coral4
GS1_SS_22035_10147	NA	antiquewhite2
GS1_SS_22045_14342	NA	cornflowerblue
GS1_SS_22047_12255	NA	darkviolet
GS1_SS_22049_15614	NA	lavender
GS1_SS_22052_10685	NA	coral4
GS1_SS_22060_14069	NA	darkviolet
GS1_SS_22068_13062	NA	lightskyblue4
GS1_SS_22071_12220	NA	cornflowerblue
GS1_SS_22074_08359	NA	darkviolet
GS1_SS_22080_21719	NA	lightskyblue4
GS1_SS_22083_05260	NA	antiquewhite2
GS1_SS_22085_02163	NA	coral4
GS1_SS_22086_15451	NA	coral4
GS1_SS_22087_16202	NA	coral4
GS1_SS_22097_13974	NA	darkviolet
GS1_SS_22099_00184	NA	lavender
GS1_SS_22100_03055	NA	cornflowerblue
GS1_SS_22107_17093	NA	lightskyblue4
GS1_SS_22108_01609	NA	lavender
GS1_SS_22118_14329	NA	antiquewhite2
GS1_SS_22122_04384	NA	darkviolet
GS1_SS_22125_13327	NA	coral4
GS1_SS_22127_14373	NA	lavender
GS1_SS_22128_00342	NA	antiquewhite4
GS1_SS_22129_12780	NA	darkviolet
GS1_SS_22132_09723	NA	blue1
GS1_SS_22139_03044	NA	lavender
GS1_SS_22141_16949	NA	darkviolet
GS1_SS_22150_00784	NA	cornflowerblue
GS1_SS_22155_13343	NA	coral4
GS1_SS_22161_12137	NA	darkviolet
GS1_SS_22164_14181	NA	coral4
GS1_SS_22173_05740	NA	cornflowerblue
GS1_SS_22177_00748	NA	darkviolet
GS1_SS_22180_10771	NA	cornflowerblue
GS1_SS_22185_09919	NA	coral4
GS1_SS_22187_18082	NA	cornflowerblue
GS1_SS_22189_19735	NA	darkviolet
GS1_SS_22194_07247	NA	lavender
GS1_SS_22203_13884	NA	coral4
GS1_SS_22219_11217	NA	darkviolet
GS1_SS_22221_18879	NA	lavender
GS1_SS_22227_14421	NA	coral4
GS1_SS_22234_16014	NA	cornflowerblue
GS1_SS_22240_12373	NA	cornflowerblue
GS1_SS_22241_09821	NA	lightskyblue3
GS1_SS_22244_12036	NA	lavender
GS1_SS_22248_11372	NA	darkviolet
GS1_SS_22250_03336	NA	lightskyblue4
GS1_SS_22256_09428	NA	cornflowerblue
GS1_SS_22259_18947	NA	cornflowerblue
GS1_SS_22260_15423	NA	blue1
GS1_SS_22263_08222	NA	coral4
GS1_SS_22268_13525	NA	coral4
GS1_SS_22275_14223	NA	lightskyblue4
GS1_SS_22277_09553	NA	lavender
GS1_SS_22283_05680	NA	cornflowerblue
GS1_SS_22284_09881	NA	cornflowerblue
GS1_SS_22286_14422	NA	lavender
GS1_SS_22290_08000	NA	cornflowerblue
GS1_SS_22294_12650	NA	lavender
GS1_SS_22297_14025	NA	coral4
GS1_SS_22299_07710	NA	lightskyblue4
GS1_SS_22309_06830	NA	darkviolet
GS1_SS_22310_17794	NA	blue1
GS1_SS_22311_08179	NA	coral4
GS1_SS_22319_21121	NA	lavender
GS1_SS_22320_04755	NA	darkseagreen3
GS1_SS_22321_13889	NA	lavender
GS1_SS_22324_07625	NA	coral4
GS1_SS_22329_18610	NA	cornflowerblue
GS1_SS_22336_11099	NA	cornflowerblue
GS1_SS_22339_10820	NA	cornflowerblue
GS1_SS_22341_18031	NA	darkviolet
GS1_SS_22344_07937	NA	cornflowerblue
GS1_SS_22345_10044	NA	cornflowerblue
GS1_SS_22346_06034	NA	blue1
GS1_SS_22348_08281	NA	cornflowerblue
GS1_SS_22349_08743	NA	coral4
GS1_SS_22351_08699	NA	darkviolet
GS1_SS_22352_09188	NA	lightskyblue4
GS1_SS_22354_08355	NA	blue1
GS1_SS_22356_16195	NA	coral4
GS1_SS_22361_09137	NA	antiquewhite2
GS1_SS_22365_04682	NA	darkviolet
GS1_SS_22366_21495	NA	darkviolet
GS1_SS_22370_14034	NA	cornflowerblue
GS1_SS_22371_13985	NA	lightpink3
GS1_SS_22375_10426	NA	antiquewhite2
GS1_SS_22376_14351	NA	darkseagreen3
GS1_SS_22378_20589	NA	coral4
GS1_SS_22393_09776	NA	blue1
GS1_SS_22396_11041	NA	coral4
GS1_SS_22400_10882	NA	lavender
GS1_SS_22402_14792	NA	antiquewhite4
GS1_SS_22406_10226	NA	coral4
GS1_SS_22407_01410	NA	darkviolet
GS1_SS_22409_12566	NA	cornflowerblue
GS1_SS_22412_11181	NA	lavender
GS1_SS_22413_08547	NA	darkviolet
GS1_SS_22415_09054	NA	lavender
GS1_SS_22417_19259	NA	coral4
GS1_SS_22419_14154	NA	lightskyblue4
GS1_SS_22420_02744	NA	lavender
GS1_SS_22422_11117	NA	darkseagreen3
GS1_SS_22426_13510	NA	darkviolet
GS1_SS_22437_05597	NA	cornflowerblue
GS1_SS_22439_20532	NA	cornflowerblue
GS1_SS_22441_12160	NA	lavender
GS1_SS_22442_18014	NA	antiquewhite2
GS1_SS_22459_13615	NA	antiquewhite4
GS1_SS_22465_14378	NA	cornflowerblue
GS1_SS_22466_00565	NA	lavender
GS1_SS_22468_10875	NA	blue1
GS1_SS_22470_05768	NA	lavender
GS1_SS_22473_13756	NA	lavender
GS1_SS_22475_00231	NA	cornflowerblue
GS1_SS_22478_06529	NA	lavender
GS1_SS_22480_11107	NA	lavender
GS1_SS_22484_11922	NA	cornflowerblue
GS1_SS_22497_16253	NA	cornflowerblue
GS1_SS_22501_06308	NA	lavender
GS1_SS_22503_09872	NA	lavender
GS1_SS_22506_11925	NA	cornflowerblue
GS1_SS_22508_21280	NA	lightskyblue4
GS1_SS_22510_03436	NA	coral4
GS1_SS_22511_10138	NA	cornflowerblue
GS1_SS_22513_09987	NA	blue1
GS1_SS_22516_14916	NA	lavender
GS1_SS_22523_09248	NA	darkviolet
GS1_SS_22533_09070	NA	darkseagreen3
GS1_SS_22535_08542	NA	lavender
GS1_SS_22546_01394	NA	coral4
GS1_SS_22549_09727	NA	blue1
GS1_SS_22552_10037	NA	lavender
GS1_SS_22558_09190	NA	cornflowerblue
GS1_SS_22563_15874	NA	darkviolet
GS1_SS_22570_11616	NA	darkviolet
GS1_SS_22572_08837	NA	cornflowerblue
GS1_SS_22573_00346	NA	cornflowerblue
GS1_SS_22579_14758	NA	blue1
GS1_SS_22584_00451	NA	darkviolet
GS1_SS_22593_12344	NA	blue1
GS1_SS_22596_08519	NA	lightpink3
GS1_SS_22598_13439	NA	darkseagreen3
GS1_SS_22600_00162	NA	antiquewhite2
GS1_SS_22602_18626	NA	lightskyblue4
GS1_SS_22605_11224	NA	darkviolet
GS1_SS_22614_14617	NA	blue1
GS1_SS_22616_12065	NA	lavender
GS1_SS_22623_09857	NA	coral4
GS1_SS_22632_13086	NA	lavender
GS1_SS_22633_13685	NA	darkviolet
GS1_SS_22638_05600	NA	cornflowerblue
GS1_SS_22640_15901	NA	lavender
GS1_SS_22647_14402	NA	lavender
GS1_SS_22649_16099	NA	coral4
GS1_SS_22650_15136	NA	cornflowerblue
GS1_SS_22660_10763	NA	lightskyblue4
GS1_SS_22666_02454	NA	blue1
GS1_SS_22671_02949	NA	coral4
GS1_SS_22675_02576	NA	blue1
GS1_SS_22677_20372	NA	darkviolet
GS1_SS_22686_13544	NA	lavender
GS1_SS_22694_00858	NA	cornflowerblue
GS1_SS_22712_14455	NA	lightskyblue4
GS1_SS_22715_06437	NA	cornflowerblue
GS1_SS_22717_08258	NA	cornflowerblue
GS1_SS_22718_14492	NA	lavender
GS1_SS_22723_12386	NA	plum3
GS1_SS_22740_10776	NA	darkviolet
GS1_SS_22741_17919	NA	darkviolet
GS1_SS_22748_12378	NA	lavender
GS1_SS_22749_13606	NA	lightskyblue4
GS1_SS_22753_01285	NA	lightskyblue4
GS1_SS_22760_00539	NA	lavender
GS1_SS_22761_08741	NA	darkviolet
GS1_SS_22763_13433	NA	cornflowerblue
GS1_SS_22764_11591	NA	cornflowerblue
GS1_SS_22768_18387	NA	lightskyblue4
GS1_SS_22777_13393	NA	cornflowerblue
GS1_SS_22780_11851	NA	cornflowerblue
GS1_SS_22782_10003	NA	lavender
GS1_SS_22786_08398	NA	cornflowerblue
GS1_SS_22789_10414	NA	darkviolet
GS1_SS_22796_07337	NA	blue1
GS1_SS_22803_13796	NA	darkviolet
GS1_SS_22806_04478	NA	cornflowerblue
GS1_SS_22813_08385	NA	blue1
GS1_SS_22814_12668	NA	lavender
GS1_SS_22820_18965	NA	coral4
GS1_SS_22822_06592	NA	lightpink3
GS1_SS_22825_01097	NA	lavender
GS1_SS_22827_14367	NA	cornflowerblue
GS1_SS_22831_08914	NA	lavender
GS1_SS_22842_10315	NA	lightskyblue4
GS1_SS_22844_11171	NA	coral4
GS1_SS_22847_05171	NA	coral4
GS1_SS_22849_09686	NA	cornflowerblue
GS1_SS_22855_03227	NA	cornflowerblue
GS1_SS_22857_09774	NA	darkviolet
GS1_SS_22860_13118	NA	lavender
GS1_SS_22864_10620	NA	lavender
GS1_SS_22865_08747	NA	cornflowerblue
GS1_SS_22866_10088	NA	darkviolet
GS1_SS_22881_03978	NA	lavender
GS1_SS_22890_13475	NA	darkviolet
GS1_SS_22894_07702	NA	lavender
GS1_SS_22896_09066	NA	darkviolet
GS1_SS_22899_13814	NA	plum3
GS1_SS_22902_15965	NA	lightskyblue3
GS1_SS_22907_17296	NA	lavender
GS1_SS_22918_03863	NA	darkviolet
GS1_SS_22924_12276	NA	cornflowerblue
GS1_SS_22927_10207	NA	cornflowerblue
GS1_SS_22930_13160	NA	darkviolet
GS1_SS_22932_17080	NA	lightpink3
GS1_SS_22939_13551	NA	cornflowerblue
GS1_SS_22942_15410	NA	lightskyblue4
GS1_SS_22943_15534	NA	coral4
GS1_SS_22949_13586	NA	coral4
GS1_SS_22950_16778	NA	coral4
GS1_SS_22951_10604	NA	coral4
GS1_SS_22954_08822	NA	plum3
GS1_SS_22966_11976	NA	darkviolet
GS1_SS_22971_06302	NA	lavender
GS1_SS_22976_13872	NA	cornflowerblue
GS1_SS_22977_01193	NA	blue1
GS1_SS_22981_14481	NA	darkviolet
GS1_SS_22983_21250	NA	cornflowerblue
GS1_SS_22985_03770	NA	cornflowerblue
GS1_SS_22987_07206	NA	lavender
GS1_SS_22996_11226	NA	cornflowerblue
GS1_SS_23002_16704	NA	blue1
GS1_SS_23006_08233	NA	darkseagreen3
GS1_SS_23010_09502	NA	lightskyblue4
GS1_SS_23013_01826	NA	blue1
GS1_SS_23014_02666	NA	cornflowerblue
GS1_SS_23025_03030	NA	cornflowerblue
GS1_SS_23028_13410	NA	cornflowerblue
GS1_SS_23042_16311	NA	lightskyblue3
GS1_SS_23047_12738	NA	darkviolet
GS1_SS_23049_08159	NA	lavender
GS1_SS_23053_19987	NA	cornflowerblue
GS1_SS_23056_10598	NA	lavender
GS1_SS_23060_08170	NA	darkviolet
GS1_SS_23062_09620	NA	cornflowerblue
GS1_SS_23064_15613	NA	coral4
GS1_SS_23065_17876	NA	darkviolet
GS1_SS_23068_10569	NA	lavender
GS1_SS_23076_05309	NA	lavender
GS1_SS_23080_13675	NA	lightskyblue4
GS1_SS_23081_16342	NA	lavender
GS1_SS_23082_08845	NA	lavender
GS1_SS_23089_07496	NA	cornflowerblue
GS1_SS_23092_11060	NA	lavender
GS1_SS_23094_14424	NA	cornflowerblue
GS1_SS_23101_01817	NA	lavender
GS1_SS_23105_10762	NA	coral4
GS1_SS_23106_08029	NA	darkviolet
GS1_SS_23111_13514	NA	coral4
GS1_SS_23113_12638	NA	cornflowerblue
GS1_SS_23116_11740	NA	cornflowerblue
GS1_SS_23119_08244	NA	cornflowerblue
GS1_SS_23130_03567	NA	lavender
GS1_SS_23131_14415	NA	antiquewhite2
GS1_SS_23132_21807	NA	lavender
GS1_SS_23133_21882	NA	coral4
GS1_SS_23136_03256	NA	darkseagreen3
GS1_SS_23138_11033	NA	lavender
GS1_SS_23145_09978	NA	blue1
GS1_SS_23147_19211	NA	lavender
GS1_SS_23153_06328	NA	cornflowerblue
GS1_SS_23160_01034	NA	lavender
GS1_SS_23168_09385	NA	cornflowerblue
GS1_SS_23169_09711	NA	coral4
GS1_SS_23176_01305	NA	cornflowerblue
GS1_SS_23184_20695	NA	lavender
GS1_SS_23189_14152	NA	cornflowerblue
GS1_SS_23190_12453	NA	antiquewhite4
GS1_SS_23191_00959	NA	coral4
GS1_SS_23196_15971	NA	lavender
GS1_SS_23199_16513	NA	cornflowerblue
GS1_SS_23215_11228	NA	darkseagreen3
GS1_SS_23217_13390	NA	lightskyblue4
GS1_SS_23241_16748	NA	blue1
GS1_SS_23245_10692	NA	darkviolet
GS1_SS_23248_12249	NA	darkviolet
GS1_SS_23253_03427	NA	lavender
GS1_SS_23256_10320	NA	darkviolet
GS1_SS_23260_15424	NA	lightskyblue4
GS1_SS_23261_04327	NA	darkseagreen3
GS1_SS_23263_10883	NA	cornflowerblue
GS1_SS_23264_08545	NA	darkviolet
GS1_SS_23272_09515	NA	antiquewhite2
GS1_SS_23274_18574	NA	lavender
GS1_SS_23277_13408	NA	lightskyblue4
GS1_SS_23283_10619	NA	lightskyblue4
GS1_SS_23284_10515	NA	lavender
GS1_SS_23291_09951	NA	lavender
GS1_SS_23293_01620	NA	cornflowerblue
GS1_SS_23301_18139	NA	cornflowerblue
GS1_SS_23304_08526	NA	darkviolet
GS1_SS_23305_07302	NA	coral4
GS1_SS_23309_04404	NA	lavender
GS1_SS_23310_08066	NA	cornflowerblue
GS1_SS_23328_17904	NA	blue1
GS1_SS_23335_13264	NA	cornflowerblue
GS1_SS_23337_17658	NA	cornflowerblue
GS1_SS_23340_00819	NA	lightskyblue4
GS1_SS_23346_09256	NA	cornflowerblue
GS1_SS_23347_06334	NA	darkviolet
GS1_SS_23349_01857	NA	coral4
GS1_SS_23351_10340	NA	darkviolet
GS1_SS_23357_13506	NA	cornflowerblue
GS1_SS_23364_03142	NA	darkviolet
GS1_SS_23366_20261	NA	cornflowerblue
GS1_SS_23369_03944	NA	cornflowerblue
GS1_SS_23378_12747	NA	coral4
GS1_SS_23384_12902	NA	lightskyblue4
GS1_SS_23391_15544	NA	cornflowerblue
GS1_SS_23392_03535	NA	cornflowerblue
GS1_SS_23394_13326	NA	darkviolet
GS1_SS_23395_09269	NA	coral4
GS1_SS_23397_09456	NA	cornflowerblue
GS1_SS_23398_15833	NA	darkviolet
GS1_SS_23400_15737	NA	coral4
GS1_SS_23402_13646	NA	darkviolet
GS1_SS_23407_06755	NA	darkviolet
GS1_SS_23410_16991	NA	cornflowerblue
GS1_SS_23411_10072	NA	coral4
GS1_SS_23413_02528	NA	darkviolet
GS1_SS_23438_12789	NA	lavender
GS1_SS_23447_04696	NA	cornflowerblue
GS1_SS_23455_10560	NA	darkviolet
GS1_SS_23456_12958	NA	antiquewhite2
GS1_SS_23457_16388	NA	lavender
GS1_SS_23458_09604	NA	darkviolet
GS1_SS_23463_16694	NA	lightskyblue4
GS1_SS_23466_08993	NA	darkviolet
GS1_SS_23467_08756	NA	antiquewhite2
GS1_SS_23471_06793	NA	cornflowerblue
GS1_SS_23474_08383	NA	cornflowerblue
GS1_SS_23483_11148	NA	lightpink3
GS1_SS_23486_10004	NA	darkviolet
GS1_SS_23488_07450	NA	lavender
GS1_SS_23489_10585	NA	coral4
GS1_SS_23490_08758	NA	lightskyblue4
GS1_SS_23495_13798	NA	darkviolet
GS1_SS_23496_12043	NA	darkviolet
GS1_SS_23499_16674	NA	darkviolet
GS1_SS_23502_12435	NA	cornflowerblue
GS1_SS_23503_17871	NA	antiquewhite4
GS1_SS_23504_08400	NA	lavender
GS1_SS_23506_04598	NA	darkviolet
GS1_SS_23507_04514	NA	blue1
GS1_SS_23508_17669	NA	lavender
GS1_SS_23511_07438	NA	coral4
GS1_SS_23514_11050	NA	antiquewhite2
GS1_SS_23515_10643	NA	darkviolet
GS1_SS_23522_14785	NA	blue1
GS1_SS_23526_10180	NA	cornflowerblue
GS1_SS_23527_16096	NA	cornflowerblue
GS1_SS_23538_08321	NA	darkviolet
GS1_SS_23545_07109	NA	cornflowerblue
GS1_SS_23547_00446	NA	coral4
GS1_SS_23552_10518	NA	blue1
GS1_SS_23569_16523	NA	antiquewhite2
GS1_SS_23571_02499	NA	darkseagreen3
GS1_SS_23584_14451	NA	cornflowerblue
GS1_SS_23588_10542	NA	coral4
GS1_SS_23590_17479	NA	darkviolet
GS1_SS_23599_20453	NA	lavender
GS1_SS_23604_09540	NA	cornflowerblue
GS1_SS_23607_01038	NA	darkviolet
GS1_SS_23611_08483	NA	lavender
GS1_SS_23616_03654	NA	lavender
GS1_SS_23618_09121	NA	lavender
GS1_SS_23621_01808	NA	blue1
GS1_SS_23623_16387	NA	plum3
GS1_SS_23626_18022	NA	darkviolet
GS1_SS_23631_13642	NA	darkviolet
GS1_SS_23636_03321	NA	cornflowerblue
GS1_SS_23642_08652	NA	coral4
GS1_SS_23645_06270	NA	lavender
GS1_SS_23646_13293	NA	lavender
GS1_SS_23647_15828	NA	coral4
GS1_SS_23650_12279	NA	lavender
GS1_SS_23655_18531	NA	darkviolet
GS1_SS_23662_03462	NA	blue1
GS1_SS_23663_18537	NA	darkviolet
GS1_SS_23664_10790	NA	darkviolet
GS1_SS_23670_08592	NA	lavender
GS1_SS_23674_11378	NA	blue1
GS1_SS_23675_12708	NA	lightskyblue4
GS1_SS_23678_19850	NA	cornflowerblue
GS1_SS_23680_05168	NA	cornflowerblue
GS1_SS_23682_07580	NA	cornflowerblue
GS1_SS_23686_11650	NA	antiquewhite4
GS1_SS_23687_10115	NA	coral4
GS1_SS_23688_16915	NA	darkviolet
GS1_SS_23692_11690	NA	cornflowerblue
GS1_SS_23697_16335	NA	lavender
GS1_SS_23706_12557	NA	coral4
GS1_SS_23714_04098	NA	lavender
GS1_SS_23723_05988	NA	coral4
GS1_SS_23724_19110	NA	cornflowerblue
GS1_SS_23727_02093	NA	lavender
GS1_SS_23733_11541	NA	blue1
GS1_SS_23734_12829	NA	antiquewhite2
GS1_SS_23735_14316	NA	lavender
GS1_SS_23740_21862	NA	lavender
GS1_SS_23741_13663	NA	coral4
GS1_SS_23748_09247	NA	cornflowerblue
GS1_SS_23749_13229	NA	blue1
GS1_SS_23757_14386	NA	lavender
GS1_SS_23765_05192	NA	cornflowerblue
GS1_SS_23766_11827	NA	coral4
GS1_SS_23767_20089	NA	darkviolet
GS1_SS_23769_13381	NA	coral4
GS1_SS_23771_07704	NA	cornflowerblue
GS1_SS_23772_11629	NA	darkviolet
GS1_SS_23773_17869	NA	lightskyblue4
GS1_SS_23777_10616	NA	darkviolet
GS1_SS_23778_13487	NA	darkviolet
GS1_SS_23779_09323	NA	lightskyblue4
GS1_SS_23781_01960	NA	lightskyblue4
GS1_SS_23785_11105	NA	cornflowerblue
GS1_SS_23786_10446	NA	coral4
GS1_SS_23788_15200	NA	cornflowerblue
GS1_SS_23789_21598	NA	lavender
GS1_SS_23792_12467	NA	lavender
GS1_SS_23802_10925	NA	blue1
GS1_SS_23803_18522	NA	lightskyblue4
GS1_SS_23812_05352	NA	lavender
GS1_SS_23813_10795	NA	lightskyblue4
GS1_SS_23824_07279	NA	blue1
GS1_SS_23827_11035	NA	cornflowerblue
GS1_SS_23830_06850	NA	lavender
GS1_SS_23834_12793	NA	lightskyblue4
GS1_SS_23848_11582	NA	lavender
GS1_SS_23850_16687	NA	darkviolet
GS1_SS_23854_06276	NA	darkviolet
GS1_SS_23855_12342	NA	lightskyblue4
GS1_SS_23857_08018	NA	darkviolet
GS1_SS_23859_14246	NA	blue1
GS1_SS_23867_14130	NA	lavender
GS1_SS_23869_02563	NA	lavender
GS1_SS_23884_12235	NA	darkviolet
GS1_SS_23886_10808	NA	lightskyblue4
GS1_SS_23898_02599	NA	coral4
GS1_SS_23901_01705	NA	cornflowerblue
GS1_SS_23905_14505	NA	cornflowerblue
GS1_SS_23906_16363	NA	coral4
GS1_SS_23908_03392	NA	lavender
GS1_SS_23911_03507	NA	darkviolet
GS1_SS_23912_01766	NA	cornflowerblue
GS1_SS_23916_11195	NA	cornflowerblue
GS1_SS_23917_03289	NA	cornflowerblue
GS1_SS_23924_10942	NA	blue1
GS1_SS_23926_14280	NA	cornflowerblue
GS1_SS_23928_04620	NA	cornflowerblue
GS1_SS_23930_13289	NA	lavender
GS1_SS_23937_13509	NA	cornflowerblue
GS1_SS_23944_15784	NA	cornflowerblue
GS1_SS_23945_11333	NA	cornflowerblue
GS1_SS_23950_14726	NA	lavender
GS1_SS_23953_10139	NA	lightskyblue3
GS1_SS_23965_03893	NA	lavender
GS1_SS_23968_14501	NA	darkviolet
GS1_SS_23969_05102	NA	cornflowerblue
GS1_SS_23971_09093	NA	cornflowerblue
GS1_SS_23973_10738	NA	darkviolet
GS1_SS_23974_09173	NA	cornflowerblue
GS1_SS_23983_01665	NA	lavender
GS1_SS_23988_14773	NA	lavender
GS1_SS_23990_09165	NA	darkviolet
GS1_SS_23993_09667	NA	coral4
GS1_SS_23994_13820	NA	darkseagreen3
GS1_SS_23999_13368	NA	cornflowerblue
GS1_SS_24001_08460	NA	darkviolet
GS1_SS_24006_09259	NA	lightskyblue4
GS1_SS_24007_10800	NA	antiquewhite2
GS1_SS_24009_11189	NA	coral4
GS1_SS_24011_04165	NA	lavender
GS1_SS_24023_21867	NA	darkviolet
GS1_SS_24026_06342	NA	lightskyblue4
GS1_SS_24029_04528	NA	darkviolet
GS1_SS_24034_09169	NA	coral4
GS1_SS_24035_06970	NA	darkviolet
GS1_SS_24036_01365	NA	lightskyblue4
GS1_SS_24037_13952	NA	cornflowerblue
GS1_SS_24038_11318	NA	cornflowerblue
GS1_SS_24046_13444	NA	lavender
GS1_SS_24047_21489	NA	lightskyblue4
GS1_SS_24052_04293	NA	darkviolet
GS1_SS_24053_17830	NA	lavender
GS1_SS_24068_06165	NA	lavender
GS1_SS_24069_19928	NA	lightskyblue4
GS1_SS_24070_09926	NA	coral4
GS1_SS_24071_18792	NA	cornflowerblue
GS1_SS_24089_11969	NA	lightskyblue4
GS1_SS_24092_00110	NA	lightskyblue4
GS1_SS_24094_21208	NA	lightskyblue3
GS1_SS_24099_14257	NA	darkviolet
GS1_SS_24101_09842	NA	darkviolet
GS1_SS_24110_17333	NA	coral4
GS1_SS_24112_08751	NA	darkviolet
GS1_SS_24114_02269	NA	coral4
GS1_SS_24116_18910	NA	coral4
GS1_SS_24118_09649	NA	lavender
GS1_SS_24119_10348	NA	lavender
GS1_SS_24120_04934	NA	coral4
GS1_SS_24124_13614	NA	coral4
GS1_SS_24128_01848	NA	darkviolet
GS1_SS_24130_14783	NA	darkviolet
GS1_SS_24135_18369	NA	darkviolet
GS1_SS_24137_06499	NA	coral4
GS1_SS_24138_10215	NA	darkseagreen3
GS1_SS_24140_00113	NA	blue1
GS1_SS_24142_15531	NA	coral4
GS1_SS_24147_09929	NA	cornflowerblue
GS1_SS_24151_07250	NA	lavender
GS1_SS_24157_13134	NA	cornflowerblue
GS1_SS_24158_18311	NA	antiquewhite2
GS1_SS_24164_06695	NA	lightskyblue4
GS1_SS_24165_03768	NA	cornflowerblue
GS1_SS_24171_05556	NA	coral4
GS1_SS_24173_00083	NA	darkviolet
GS1_SS_24176_09841	NA	blue1
GS1_SS_24181_15683	NA	coral4
GS1_SS_24184_13713	NA	cornflowerblue
GS1_SS_24187_16656	NA	darkviolet
GS1_SS_24188_11516	NA	cornflowerblue
GS1_SS_24189_12326	NA	lavender
GS1_SS_24191_15599	NA	plum3
GS1_SS_24193_19488	NA	lightskyblue4
GS1_SS_24203_14927	NA	coral4
GS1_SS_24204_03457	NA	cornflowerblue
GS1_SS_24205_07257	NA	lightskyblue4
GS1_SS_24209_20279	NA	lightskyblue4
GS1_SS_24210_14548	NA	coral4
GS1_SS_24211_00167	NA	lightskyblue4
GS1_SS_24212_11264	NA	lavender
GS1_SS_24213_08334	NA	cornflowerblue
GS1_SS_24218_01517	NA	antiquewhite4
GS1_SS_24231_10552	NA	lightskyblue4
GS1_SS_24241_16877	NA	coral4
GS1_SS_24242_09754	NA	lightskyblue4
GS1_SS_24246_13397	NA	antiquewhite2
GS1_SS_24251_19298	NA	cornflowerblue
GS1_SS_24253_15568	NA	blue1
GS1_SS_24254_00186	NA	cornflowerblue
GS1_SS_24266_08733	NA	cornflowerblue
GS1_SS_24272_20208	NA	blue1
GS1_SS_24274_09504	NA	lightskyblue4
GS1_SS_24278_11465	NA	lavender
GS1_SS_24287_11029	NA	cornflowerblue
GS1_SS_24290_02817	NA	cornflowerblue
GS1_SS_24292_16622	NA	lavender
GS1_SS_24295_13412	NA	cornflowerblue
GS1_SS_24313_04035	NA	lavender
GS1_SS_24322_10480	NA	coral4
GS1_SS_24330_15899	NA	darkviolet
GS1_SS_24339_02445	NA	blue1
GS1_SS_24340_15526	NA	lavender
GS1_SS_24342_12651	NA	blue1
GS1_SS_24347_07618	NA	blue1
GS1_SS_24350_17980	NA	cornflowerblue
GS1_SS_24353_10888	NA	lightskyblue4
GS1_SS_24357_09747	NA	lavender
GS1_SS_24368_13383	NA	cornflowerblue
GS1_SS_24371_10566	NA	cornflowerblue
GS1_SS_24380_21386	NA	darkviolet
GS1_SS_24381_01934	NA	lavender
GS1_SS_24384_17503	NA	blue1
GS1_SS_24386_09752	NA	coral4
GS1_SS_24392_21127	NA	lavender
GS1_SS_24393_15654	NA	lavender
GS1_SS_24397_18252	NA	blue1
GS1_SS_24399_13986	NA	cornflowerblue
GS1_SS_24400_12420	NA	cornflowerblue
GS1_SS_24403_09250	NA	cornflowerblue
GS1_SS_24405_10591	NA	lightskyblue4
GS1_SS_24415_08854	NA	lavender
GS1_SS_24416_03486	NA	lavender
GS1_SS_24418_17991	NA	darkviolet
GS1_SS_24419_08485	NA	blue1
GS1_SS_24421_03086	NA	lavender
GS1_SS_24422_08435	NA	darkviolet
GS1_SS_24427_13391	NA	lightskyblue4
GS1_SS_24428_11750	NA	coral4
GS1_SS_24432_14831	NA	lightskyblue4
GS1_SS_24437_06260	NA	lavender
GS1_SS_24442_13168	NA	blue1
GS1_SS_24444_15628	NA	lavender
GS1_SS_24448_12482	NA	darkviolet
GS1_SS_24449_19629	NA	lavender
GS1_SS_24450_08792	NA	cornflowerblue
